conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
http://data.europa.eu/esco/skill/efa141df-f382-418f-9121-bd88fd735669,knowledge,cross-sector,mechanics,"mechanical theory
engineering mechanics
theory of mechanics
fabrication mechanics
production mechanics
mechanics theory",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Theoretical and practical applications of the science studying the action of displacements and forces on physical bodies to the development of machinery and mechanical devices.
http://data.europa.eu/esco/skill/f022949a-39bf-4f54-978e-3d5fa8dd19d9,knowledge,sector-specific,animal behaviour,"animal comportment
behavioural pattern of an animal
animal attitude
animal attitudes
behavioural patterns of animals",,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","The natural behavioural patterns of animals, i.e. how normal and abnormal behaviour might be expressed according to species, environment, human-animal interaction and occupation."
http://data.europa.eu/esco/skill/f1e1057f-c441-4e76-9721-786821cf5ef6,skill/competence,occupation-specific,make decisions regarding livestock management,"making decisions regarding livestock management
making livestock management judgements
livestock management decision making
livestock management judgement making
make livestock management judgements
make judgements regarding livestock management
make livestock management decisions
making judgements regarding livestock management
making livestock management decisions",,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Decide on various aspects in providing technical support for livestock management. Gather information on work practices regarding the breeding and productivity of livestock.
http://data.europa.eu/esco/skill/f2536b0a-068b-48ed-910f-231bfa0ec032,skill/competence,sector-specific,exert quality control to processing food,"exert quality oversight to processing food
exert quality control to food processing
exert quality control to systems food
exert quality management to processing food
exert quality supervision to processing food
exerting quality control to processing food",,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Ensure the quality of all factors involved in a food production process.
http://data.europa.eu/esco/skill/f2bf8eae-5b91-47ba-93d3-557af74e23eb,skill/competence,sector-specific,evaluate vineyard problems,"assessing problems in vineyard
vineyard problem evaluating
evaluating problems in vineyard
evaluate problems in vineyard
assess problems in vineyard
evaluating vineyard problems
vineyard problem assessing
assessing vineyard problems
assess vineyard problems
vineyard problems assessing
vineyard problems evaluating",,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Detect and assess vineyard problems. Recommendations effective, timely and economic solutions to deliver fruit of a high quality."
http://data.europa.eu/esco/skill/f2f463e5-2382-49cb-8199-e7e043d868df,knowledge,cross-sector,health and safety regulations,"coverage of health and safety standards
range of health and safety regulations
range of health and safety standards
application of health and safety standards
coverage of health and safety regulations
application of health and safety regulations
scope of health and safety standards
scope of health and safety regulations",,released,2025-07-25T11:15:00.857Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Necessary health, safety, hygiene and environmental standards and legislation rules in the sector of particular activity."
http://data.europa.eu/esco/skill/f313b675-d15b-4ed9-94ac-7ad3f83649eb,skill/competence,sector-specific,conduct shearing of wool,"shearing goats
sheep shearing
coordinate shearing
organise shearing
shearing sheep
shear wool
shear sheep
goat shearing
shearing of wool
wool shearing",,released,2024-01-30T16:22:46.946Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Carry out sheep or goat wool shearing and initial processing and packaging as appropriate. Work with the shearers to reach standards described in the farm policy manual.
http://data.europa.eu/esco/skill/f36dff27-a70e-4c23-b2de-e2dffe84adbf,knowledge,sector-specific,plant propagation,"techniques of plant growing
methods of plant growing
growing of plants
propagation of plants
criteria used in plant propagation
criteria used in plant growing
techniques of plant propagation
methods of plant propagation",,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Types of different propagation methods, materials and seeds and their criteria for health and quality."
http://data.europa.eu/esco/skill/f3805809-9882-4bc5-bce1-b44040758b64,skill/competence,cross-sector,climb trees,"climbing trees safely
climb trees safely
descend trees
ascending trees
ascending and descending trees
climbing trees
descending trees
ascend trees
ascend and descend trees
tree climbing",,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Ascend and descend from trees in a safely manner.
http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,skill/competence,cross-sector,report on environmental issues,"reporting on environmental issues
publish environmental reports
publishing environmental reports
environmental reports compiling
compile environmental reports
reporting on issues in the environment
environmental issues reporting
environmental reports publishing
compiling environmental reports
report on issues in the environment",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Compile environmental reports and communicate on issues. Inform the public or any interested parties in a given context on relevant recent developments in the environment, forecasts on the future of the environment, and any problems and possible solutions."
http://data.europa.eu/esco/skill/f49df8e2-f451-49aa-9aa9-b21b2afdbb87,knowledge,cross-sector,biosecurity,"avoiding bio-security incidents
techniques of bio-security
prevention of bio-security incidents
methods of bio-security
concept of bio-security
prevention of bio-security breaches
principles of bio-security
avoiding bio-security breaches",,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Be aware of the general principles of the concept of bio-security and in particular, the disease prevention rules to be implemented in case of epidemics endangering public health."
http://data.europa.eu/esco/skill/f4b4accf-11b2-45bc-b47d-95f7cf9c569c,skill/competence,sector-specific,operate turf management equipment,"use equipment for turf management
turf management equipment using
operate equipment for turf management
operating turf management equipment
turf management equipment operating
use turf management equipment
using turf management equipment",,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Operate turf management equipment like hedge cutters, mowers and strimmers."
http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,skill/competence,cross-sector,approve engineering design,"develop engineering design
model engineering design
approve an engineering design
arrange engineering design
produce engineering design
approve engineering designs
approving an engineering design",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Give consent to the finished engineering design to go over to the actual manufacturing and assembly of the product.
http://data.europa.eu/esco/skill/f675d28f-9e1f-4938-ae49-c1d07f902fed,skill/competence,sector-specific,store products,"storing products
keeping stock
keep stock hygienically
storing products hygienically
keeping stock hygienically
store products hygienically
product storing
keep stock
products storing",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Keep products in a safe place in order to maintain their quality. Ensure the stock facilities meet hygiene standards, regulating temperature, heating and air conditioning of storage facilities."
